,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Sprattus_sprattus_juvenile,Sprattus_sprattus_adult,YearQuarter
4257,NS-IBTS,1989,1,01-03-1989 10:10:00 AM,55.3833,4.65,49,0.005664444507788566,0.6536560851195642,13
4288,NS-IBTS,1989,1,02-03-1989 12:35:00 PM,52.8,3.3833,41,0.0,36.57929189223156,13
4951,NS-IBTS,1990,1,21-01-1990 06:02:00 AM,56.95,2.8,66,0.0,0.0,14
4952,NS-IBTS,1990,1,21-01-1990 09:04:00 AM,57.3,2.8667,67,0.0,0.0,14
4953,NS-IBTS,1990,1,21-01-1990 10:41:00 AM,57.3667,3.1167,62,0.0,0.0,14
4954,NS-IBTS,1990,1,21-01-1990 01:49:00 PM,56.9333,3.4167,60,0.0,0.0,14
4955,NS-IBTS,1990,1,21-01-1990 04:22:00 PM,56.8167,4.0833,51,0.0,0.0,14
4973,NS-IBTS,1990,1,22-01-1990 07:15:00 AM,57.1333,5.05,61,0.0,0.0,14
4974,NS-IBTS,1990,1,22-01-1990 09:16:00 AM,57.1,4.8167,61,0.0,0.0,14
4975,NS-IBTS,1990,1,22-01-1990 11:06:00 AM,56.9833,4.8167,62,0.0,0.0,14
4976,NS-IBTS,1990,1,22-01-1990 02:35:00 PM,56.6667,5.1667,58,0.0,0.0,14
4977,NS-IBTS,1990,1,22-01-1990 04:14:00 PM,56.7167,5.5,51,0.0,0.0,14
4987,NS-IBTS,1990,1,23-01-1990 04:16:00 PM,57.1667,7.1667,57,0.0,0.0,14
4988,NS-IBTS,1990,1,23-01-1990 09:23:00 PM,57.1833,6.2833,67,0.0,0.0,14
4997,NS-IBTS,1990,1,24-01-1990 07:30:00 AM,56.7333,6.2833,48,0.0,0.0,14
4998,NS-IBTS,1990,1,24-01-1990 09:58:00 AM,56.65,6.9,36,0.0,0.0,14
5003,NS-IBTS,1990,1,25-01-1990 06:53:00 AM,57.6167,4.95,80,0.0,0.0,14
5004,NS-IBTS,1990,1,25-01-1990 08:12:00 AM,57.5833,5.1,84,0.0,0.0,14
5005,NS-IBTS,1990,1,26-01-1990 09:18:00 PM,58.05,4.5167,112,0.0,0.0,14
5006,NS-IBTS,1990,1,27-01-1990 07:11:00 AM,58.1333,3.65,85,0.0,0.0,14
5007,NS-IBTS,1990,1,27-01-1990 09:06:00 AM,57.9833,3.2333,80,0.0,0.0,14
5008,NS-IBTS,1990,1,27-01-1990 10:55:00 AM,57.95,2.9667,63,0.0,0.0,14
5009,NS-IBTS,1990,1,27-01-1990 12:46:00 PM,52.3,1.9,32,2.3785834204689467,66.83994251758354,14
5010,NS-IBTS,1990,1,27-01-1990 01:37:00 PM,58.05,2.4333,70,0.0,0.0,14
5011,NS-IBTS,1990,1,27-01-1990 03:31:00 PM,52.4833,2.2833,42,0.6136346326511087,25.732011360202563,14
5012,NS-IBTS,1990,1,27-01-1990 04:21:00 PM,58.05,1.8833,83,0.0,0.0,14
5013,NS-IBTS,1990,1,27-01-1990 07:25:00 PM,57.95,1.65,88,0.0,0.0,14
5014,NS-IBTS,1990,1,28-01-1990 06:29:00 AM,57.9333,0.8833,135,0.0,0.0,14
5015,NS-IBTS,1990,1,28-01-1990 08:07:00 AM,52.9833,1.3667,27,0.0177988394440805,12.901724792971693,14
5016,NS-IBTS,1990,1,28-01-1990 09:33:00 AM,58.3167,0.8667,147,0.0,0.0,14
5017,NS-IBTS,1990,1,28-01-1990 11:27:00 AM,58.5167,0.9167,142,0.0,0.0,14
5018,NS-IBTS,1990,1,28-01-1990 01:13:00 PM,58.5,1.0333,139,0.0,0.0,14
5019,NS-IBTS,1990,1,28-01-1990 03:26:00 PM,53.1333,0.5667,26,3.3636913079357256,3.645388270599502,14
5020,NS-IBTS,1990,1,29-01-1990 07:51:00 AM,53.9833,0.8,54,0.0,7.511651338803376,14
5021,NS-IBTS,1990,1,29-01-1990 08:49:00 AM,58.85,2.6167,112,0.0,0.0,14
5022,NS-IBTS,1990,1,29-01-1990 10:46:00 AM,53.9667,1.2833,40,0.0,1.6161525243479251,14
5023,NS-IBTS,1990,1,29-01-1990 11:13:00 AM,58.8833,3.1833,120,0.0,0.0,14
5024,NS-IBTS,1990,1,29-01-1990 01:45:00 PM,53.75,1.55,27,0.0,2.923252378734179,14
5025,NS-IBTS,1990,1,29-01-1990 03:12:00 PM,59.3833,3.05,130,0.0,0.0,14
5026,NS-IBTS,1990,1,29-01-1990 05:11:00 PM,59.4333,2.85,113,0.0,0.0,14
5027,NS-IBTS,1990,1,30-01-1990 07:55:00 AM,54.35,0.1833,65,0.0,0.3363387002912168,14
5028,NS-IBTS,1990,1,30-01-1990 08:00:00 AM,57.0333,7.7667,38,0.0,0.0,14
5029,NS-IBTS,1990,1,30-01-1990 10:52:00 AM,54.6667,0.5333,71,0.0,3.054413389201425,14
5030,NS-IBTS,1990,1,30-01-1990 12:22:00 PM,56.9333,7.25,31,0.0,0.0,14
5031,NS-IBTS,1990,1,30-01-1990 02:53:00 PM,54.9,-0.2667,77,0.0,1.3553798966335096,14
5032,NS-IBTS,1990,1,30-01-1990 03:09:00 PM,56.9667,7.1167,34,0.0,0.0,14
5033,NS-IBTS,1990,1,31-01-1990 08:08:00 AM,55.3167,-1.2167,70,0.0,0.15553368853711438,14
5034,NS-IBTS,1990,1,31-01-1990 12:15:00 PM,55.9167,-1.1333,67,0.0,16.26098667937294,14
5035,NS-IBTS,1990,1,31-01-1990 03:23:00 PM,55.9167,-0.5333,73,0.0,5.197423614656716,14
4657,NS-IBTS,1990,1,01-02-1990 07:35:00 AM,54.7833,5.8,37,0.005664444507788566,0.06523507480377805,14
4658,NS-IBTS,1990,1,01-02-1990 07:59:00 AM,55.4167,-0.5833,81,0.0,1.5262454971565043,14
4659,NS-IBTS,1990,1,01-02-1990 09:50:00 AM,54.9,5.3667,41,0.005664444507788566,0.06370181051100314,14
4660,NS-IBTS,1990,1,01-02-1990 10:45:00 AM,52.3,4.3,20,4.280690224989796,50.86458274113636,14
4661,NS-IBTS,1990,1,01-02-1990 11:26:00 AM,55.4167,0.1833,77,0.0,11.817013608294006,14
4662,NS-IBTS,1990,1,01-02-1990 12:25:00 PM,55.1833,5.7167,45,0.0,0.013779010233098667,14
4663,NS-IBTS,1990,1,01-02-1990 02:06:00 PM,52.6333,4.4833,17,0.03661516143833064,0.6103002924978809,14
4664,NS-IBTS,1990,1,01-02-1990 02:30:00 PM,55.3333,5.3333,43,0.0,0.0,14
4665,NS-IBTS,1990,1,01-02-1990 04:15:00 PM,55.4167,1.3667,69,0.0,1.370058609129181,14
4666,NS-IBTS,1990,1,01-02-1990 04:36:00 PM,55.3333,4.8833,41,0.0,0.024204051757979884,14
4667,NS-IBTS,1990,1,01-02-1990 06:38:00 PM,57.4333,-1.2333,107,3.4944232740613854,16.093420758718548,14
4668,NS-IBTS,1990,1,02-02-1990 07:15:00 AM,55.2,4.25,41,0.0,0.0,14
4669,NS-IBTS,1990,1,02-02-1990 07:37:00 AM,51.2167,2.0667,32,0.0,18.072195168812332,14
4670,NS-IBTS,1990,1,02-02-1990 07:41:00 AM,54.7833,1.1833,44,0.0,6.456764230989509,14
4671,NS-IBTS,1990,1,02-02-1990 08:48:00 AM,57.8167,-2.4833,92,0.058367815350246495,5.123426533904799,14
4672,NS-IBTS,1990,1,02-02-1990 09:18:00 AM,55.15,3.85,45,0.0,0.024204051757979884,14
4673,NS-IBTS,1990,1,02-02-1990 10:03:00 AM,51.5167,2.05,40,0.0,5.7998023184294105,14
4674,NS-IBTS,1990,1,02-02-1990 11:37:00 AM,57.8667,-3.0333,85,0.6039664036883967,175.3240390111974,14
4675,NS-IBTS,1990,1,02-02-1990 12:20:00 PM,54.8333,3.5833,44,0.0,5.131170188416835,14
4676,NS-IBTS,1990,1,02-02-1990 01:26:00 PM,51.9,1.8167,31,0.0,0.932470301882901,14
4677,NS-IBTS,1990,1,02-02-1990 02:55:00 PM,58.05,-3.3333,57,0.0,1.4486826889945967,14
4678,NS-IBTS,1990,1,02-02-1990 03:12:00 PM,52.05,1.9,27,0.0,0.46502747999829025,14
4679,NS-IBTS,1990,1,02-02-1990 04:09:00 PM,54.4,1.3833,53,0.0,0.05605108614930572,14
4680,NS-IBTS,1990,1,02-02-1990 04:25:00 PM,54.8667,4.6667,38,0.0,0.0,14
4681,NS-IBTS,1990,1,03-02-1990 07:15:00 AM,54.6333,4.1667,44,0.0,0.3830084707361545,14
4682,NS-IBTS,1990,1,03-02-1990 07:38:00 AM,52.5833,1.9167,25,0.01929031627935572,1.569963650902821,14
4683,NS-IBTS,1990,1,03-02-1990 07:59:00 AM,53.8,2.5333,32,0.0,1.1681322556032663,14
4684,NS-IBTS,1990,1,03-02-1990 08:47:00 AM,58.3667,-0.8333,117,0.0,0.0,14
4685,NS-IBTS,1990,1,03-02-1990 09:53:00 AM,52.6667,2.3,45,2.693495665688796,48.30942134567131,14
4686,NS-IBTS,1990,1,03-02-1990 10:25:00 AM,54.25,3.75,43,0.0,0.1524155701484902,14
4687,NS-IBTS,1990,1,03-02-1990 10:44:00 AM,53.5333,2.6167,30,0.04073071690172645,3.160301969800269,14
4688,NS-IBTS,1990,1,03-02-1990 12:45:00 PM,53.4333,2.7,31,1.4468029430419835,16.459942221857784,14
4689,NS-IBTS,1990,1,03-02-1990 01:12:00 PM,58.1,-1.0833,100,0.0,0.0,14
4690,NS-IBTS,1990,1,03-02-1990 01:13:00 PM,53.9167,3.3833,41,0.02171833739323207,1.5417306002926716,14
4691,NS-IBTS,1990,1,03-02-1990 01:34:00 PM,52.3833,2.8667,47,0.024122837879848848,2.10756054543655,14
4692,NS-IBTS,1990,1,03-02-1990 04:05:00 PM,52.6,3.05,38,0.0,3.443699250336448,14
4693,NS-IBTS,1990,1,03-02-1990 04:33:00 PM,54.3,2.7833,33,0.005664444507788566,2.2609253689199886,14
4694,NS-IBTS,1990,1,04-02-1990 06:20:00 AM,54.8333,2.2167,24,0.0,0.0,14
4695,NS-IBTS,1990,1,04-02-1990 07:17:00 AM,53.7833,4.5,41,0.06713310243792325,3.6737865801545735,14
4696,NS-IBTS,1990,1,04-02-1990 07:18:00 AM,52.4333,3.8167,25,0.0,0.0,14
4697,NS-IBTS,1990,1,04-02-1990 08:40:00 AM,52.4667,4.0667,23,0.1107967147035806,2.8956598906050703,14
4698,NS-IBTS,1990,1,04-02-1990 08:54:00 AM,53.9167,4.7667,42,0.09151493359031926,4.8307829466039545,14
4699,NS-IBTS,1990,1,04-02-1990 09:53:00 AM,55.25,1.4167,56,0.0,0.0,14
4700,NS-IBTS,1990,1,04-02-1990 10:10:00 AM,52.6167,4.2,20,0.010241339687579896,0.9990474594148245,14
4701,NS-IBTS,1990,1,04-02-1990 01:07:00 PM,55.7667,1.2167,75,0.0,0.0,14
4702,NS-IBTS,1990,1,04-02-1990 01:33:00 PM,53.0,3.9167,27,0.0,0.47679003793170555,14
4703,NS-IBTS,1990,1,04-02-1990 03:14:00 PM,53.1167,4.1333,28,0.0,0.31915859958613735,14
4704,NS-IBTS,1990,1,04-02-1990 03:53:00 PM,55.8167,0.6167,84,0.0,0.0,14
4705,NS-IBTS,1990,1,05-02-1990 06:30:00 AM,55.1667,-0.3667,80,0.0,0.8290225673897346,14
4706,NS-IBTS,1990,1,05-02-1990 07:11:00 AM,54.05,6.7,29,0.05675779401178685,4.00082100614842,14
4707,NS-IBTS,1990,1,05-02-1990 07:20:00 AM,54.0667,4.0667,46,0.2641901121494767,2.827058863232354,14
4708,NS-IBTS,1990,1,05-02-1990 08:16:00 AM,54.0333,6.8833,28,0.01982555577725998,5.315807068749499,14
4709,NS-IBTS,1990,1,05-02-1990 08:53:00 AM,54.8667,-0.4167,67,0.0,3.9685233411846776,14
4710,NS-IBTS,1990,1,05-02-1990 08:57:00 AM,54.1,4.1833,49,0.7409209395080594,1.7139809802919654,14
4711,NS-IBTS,1990,1,05-02-1990 09:20:00 AM,56.45,-2.2333,55,0.002288447589895665,0.07135139412746497,14
4712,NS-IBTS,1990,1,05-02-1990 09:39:00 AM,54.0333,7.15,29,0.09686182241345163,1.9949382812151286,14
4713,NS-IBTS,1990,1,05-02-1990 11:31:00 AM,54.3333,0.8167,53,0.0,0.09743021515168804,14
4714,NS-IBTS,1990,1,05-02-1990 12:54:00 PM,55.3167,-1.2667,70,0.0,0.08970353962138003,14
4715,NS-IBTS,1990,1,05-02-1990 01:07:00 PM,53.8333,6.6667,24,0.5579477840171737,11.93206901548514,14
4716,NS-IBTS,1990,1,05-02-1990 01:23:00 PM,56.4167,-1.7833,56,0.0,0.20054887620877776,14
4717,NS-IBTS,1990,1,05-02-1990 01:36:00 PM,54.4,1.1667,62,0.0,1.1688877235004278,14
4718,NS-IBTS,1990,1,05-02-1990 02:14:00 PM,53.85,6.8833,25,0.17659495014104892,4.6891186392801805,14
4719,NS-IBTS,1990,1,05-02-1990 02:15:00 PM,57.55,11.5333,70,0.06808668302736398,10.058398372792553,14
4720,NS-IBTS,1990,1,05-02-1990 02:51:00 PM,53.2667,4.7167,25,0.0,0.0,14
4721,NS-IBTS,1990,1,05-02-1990 03:15:00 PM,53.7333,5.2833,32,0.05664444507788566,8.344047600473571,14
4722,NS-IBTS,1990,1,05-02-1990 03:30:00 PM,57.5333,11.6,50,0.02268941731318848,14.35523130528538,14
4723,NS-IBTS,1990,1,05-02-1990 03:36:00 PM,54.5833,1.1667,50,0.0,51.566804843926235,14
4724,NS-IBTS,1990,1,05-02-1990 03:58:00 PM,55.8,-1.1333,75,0.0,1.8948917294875178,14
4725,NS-IBTS,1990,1,05-02-1990 04:18:00 PM,53.8667,7.0833,26,0.2183307814231695,2.9867016844414302,14
4726,NS-IBTS,1990,1,05-02-1990 07:05:00 PM,56.3,-0.9833,70,0.0,0.015497904687180163,14
4727,NS-IBTS,1990,1,05-02-1990 10:11:00 PM,56.6167,-0.8667,73,0.0,0.20403191753499172,14
4728,NS-IBTS,1990,1,06-02-1990 06:28:00 AM,56.1833,-0.7833,75,0.0,0.26076257199182934,14
4729,NS-IBTS,1990,1,06-02-1990 06:45:00 AM,57.45,8.5,59,0.0,0.030995809374360327,14
4730,NS-IBTS,1990,1,06-02-1990 07:08:00 AM,53.9167,7.35,22,0.022657778031154263,1.5558217211442926,14
4731,NS-IBTS,1990,1,06-02-1990 07:11:00 AM,53.9333,5.7333,34,0.04771735258610538,5.954169792539049,14
4732,NS-IBTS,1990,1,06-02-1990 07:29:00 AM,54.2333,6.3167,38,0.5176854888757687,11.56630561671612,14
4733,NS-IBTS,1990,1,06-02-1990 08:24:00 AM,56.7833,0.3667,84,0.0,0.32695439952048166,14
4734,NS-IBTS,1990,1,06-02-1990 08:38:00 AM,54.0833,7.35,34,0.014818234867371226,0.6760162985265072,14
4735,NS-IBTS,1990,1,06-02-1990 09:12:00 AM,55.8667,-0.7167,76,0.0,44.07853376286638,14
4736,NS-IBTS,1990,1,06-02-1990 09:47:00 AM,54.2833,5.5667,42,0.0692875812892624,2.673697900526575,14
4737,NS-IBTS,1990,1,06-02-1990 09:50:00 AM,57.5167,8.3333,114,0.0,0.0,14
4738,NS-IBTS,1990,1,06-02-1990 09:58:00 AM,54.2667,6.8,38,0.0,2.2145073313690604,14
4739,NS-IBTS,1990,1,06-02-1990 11:18:00 AM,54.3,5.7333,40,0.4282772872416375,4.334668559790027,14
4740,NS-IBTS,1990,1,06-02-1990 11:35:00 AM,57.5167,8.5167,83,0.0,0.0,14
4741,NS-IBTS,1990,1,06-02-1990 11:51:00 AM,54.2833,3.5,47,0.016380713271100755,5.331247677331733,14
4742,NS-IBTS,1990,1,06-02-1990 12:35:00 PM,54.25,7.2833,39,0.0,0.0,14
4743,NS-IBTS,1990,1,06-02-1990 12:53:00 PM,56.2667,-1.35,63,0.03289911771873416,1.0925706329200815,14
4744,NS-IBTS,1990,1,06-02-1990 01:05:00 PM,57.5833,8.7333,81,0.0,0.0,14
4745,NS-IBTS,1990,1,06-02-1990 01:38:00 PM,56.4333,0.0667,86,0.0,1.7407420964784963,14
4746,NS-IBTS,1990,1,06-02-1990 02:24:00 PM,54.55,3.3167,43,0.0,11.701913539794958,14
4747,NS-IBTS,1990,1,06-02-1990 02:26:00 PM,54.5667,6.5,39,0.0,1.0312785792788057,14
4748,NS-IBTS,1990,1,06-02-1990 03:04:00 PM,54.2333,7.7,39,0.0,5.610594581431609,14
4749,NS-IBTS,1990,1,06-02-1990 03:30:00 PM,57.7333,8.6833,209,0.0,0.0,14
4750,NS-IBTS,1990,1,06-02-1990 03:39:00 PM,54.5833,3.35,43,0.0,0.39823163960368907,14
4751,NS-IBTS,1990,1,06-02-1990 03:56:00 PM,54.35,8.0667,18,0.036159061739905934,0.5195283487917428,14
4752,NS-IBTS,1990,1,06-02-1990 04:22:00 PM,56.35,-2.2167,56,0.011328889015577132,0.3171775878650009,14
4753,NS-IBTS,1990,1,06-02-1990 08:19:00 PM,56.3333,1.3,86,0.0,0.0,14
4754,NS-IBTS,1990,1,07-02-1990 06:19:00 AM,56.7333,-2.1833,64,0.0,0.025017491324133237,14
4755,NS-IBTS,1990,1,07-02-1990 07:08:00 AM,55.6667,7.2667,25,0.00915379035958266,0.27700631832719513,14
4756,NS-IBTS,1990,1,07-02-1990 07:23:00 AM,53.8167,7.7167,18,0.0,8.322931627207572,14
4757,NS-IBTS,1990,1,07-02-1990 07:35:00 AM,57.85,9.7667,60,0.0,0.0,14
4758,NS-IBTS,1990,1,07-02-1990 08:24:00 AM,55.7833,7.25,26,0.005664444507788566,0.09789806002150575,14
4759,NS-IBTS,1990,1,07-02-1990 08:32:00 AM,57.6167,0.55,91,0.0,2.1174259954863524,14
4760,NS-IBTS,1990,1,07-02-1990 09:35:00 AM,56.75,-1.3,69,0.0,1.1168658554368471,14
4761,NS-IBTS,1990,1,07-02-1990 09:35:00 AM,57.9667,9.8333,104,0.0,0.0,14
4762,NS-IBTS,1990,1,07-02-1990 11:10:00 AM,59.3,1.5,107,0.0,0.0,14
4763,NS-IBTS,1990,1,07-02-1990 11:55:00 AM,58.0333,9.8667,160,0.0,0.0,14
4764,NS-IBTS,1990,1,07-02-1990 12:37:00 PM,56.75,-0.45,76,0.0,1.698018201841565,14
4765,NS-IBTS,1990,1,07-02-1990 01:03:00 PM,57.35,0.4167,80,0.005664444507788566,1.9031412136077932,14
4766,NS-IBTS,1990,1,07-02-1990 02:39:00 PM,59.35,0.7667,124,0.0,0.0,14
4767,NS-IBTS,1990,1,07-02-1990 04:24:00 PM,56.6333,0.6833,92,0.0,0.0,14
4768,NS-IBTS,1990,1,07-02-1990 05:44:00 PM,59.7667,0.7833,119,0.0,0.0,14
4769,NS-IBTS,1990,1,07-02-1990 06:12:00 PM,57.4833,-0.2667,89,0.0,0.46450415009041174,14
4770,NS-IBTS,1990,1,07-02-1990 08:04:00 PM,59.95,1.1833,125,0.0,0.0,14
4771,NS-IBTS,1990,1,07-02-1990 09:28:00 PM,57.7833,-0.4833,117,0.008496666761682847,0.3944380467853898,14
4772,NS-IBTS,1990,1,07-02-1990 09:57:00 PM,60.1167,1.3333,118,0.0,0.0,14
4773,NS-IBTS,1990,1,08-02-1990 04:48:00 AM,61.0833,2.3,132,0.0,0.0,14
4774,NS-IBTS,1990,1,08-02-1990 06:24:00 AM,57.35,0.3167,77,0.0,0.9210572782857176,14
4775,NS-IBTS,1990,1,08-02-1990 06:34:00 AM,56.2333,0.5,86,0.0,0.2543614549394641,14
4776,NS-IBTS,1990,1,08-02-1990 06:44:00 AM,60.8833,2.15,123,0.0,0.0,14
4777,NS-IBTS,1990,1,08-02-1990 07:30:00 AM,57.8,11.0333,48,0.020482679375159792,2.226767455929575,14
4778,NS-IBTS,1990,1,08-02-1990 08:28:00 AM,58.4333,-2.2833,79,0.0,0.7605874290183565,14
4779,NS-IBTS,1990,1,08-02-1990 09:00:00 AM,56.1333,7.3833,24,0.0,0.0,14
4780,NS-IBTS,1990,1,08-02-1990 09:31:00 AM,60.9,1.5667,140,0.0,0.0,14
4781,NS-IBTS,1990,1,08-02-1990 09:43:00 AM,56.3833,1.35,87,0.0,0.0,14
4782,NS-IBTS,1990,1,08-02-1990 09:50:00 AM,57.6833,10.9167,32,0.0,2.1860810104740658,14
4783,NS-IBTS,1990,1,08-02-1990 11:59:00 AM,61.05,1.1833,148,0.0,0.0,14
4784,NS-IBTS,1990,1,08-02-1990 12:25:00 PM,57.4333,10.8167,42,0.022657778031154263,2.262227428199482,14
4785,NS-IBTS,1990,1,08-02-1990 01:18:00 PM,56.75,1.3667,99,0.0,0.0,14
4786,NS-IBTS,1990,1,08-02-1990 01:23:00 PM,58.8167,-2.4,75,0.0,1.8191467397360526,14
4787,NS-IBTS,1990,1,08-02-1990 03:15:00 PM,57.4,11.3167,37,0.005460237757033586,0.4914406041052308,14
4788,NS-IBTS,1990,1,08-02-1990 04:27:00 PM,59.1667,-2.3,75,0.0,0.0,14
4789,NS-IBTS,1990,1,08-02-1990 04:41:00 PM,57.1667,1.5,96,0.0,0.0,14
4790,NS-IBTS,1990,1,08-02-1990 07:51:00 PM,59.0667,-1.8167,80,0.0,0.0,14
4791,NS-IBTS,1990,1,08-02-1990 10:47:00 PM,58.9333,-1.8667,90,0.0,0.19510044692441397,14
4792,NS-IBTS,1990,1,09-02-1990 07:15:00 AM,56.0667,6.2167,41,0.0,0.016021123078432526,14
4793,NS-IBTS,1990,1,09-02-1990 09:00:00 AM,56.0833,5.9333,42,0.0,0.0,14
4794,NS-IBTS,1990,1,09-02-1990 09:28:00 AM,60.0833,-0.3333,144,0.0,0.0,14
4795,NS-IBTS,1990,1,09-02-1990 10:10:00 AM,53.7833,7.2333,20,0.0,19.205614478353738,14
4796,NS-IBTS,1990,1,09-02-1990 10:28:00 AM,57.4,-0.4833,86,0.0,0.0,14
4797,NS-IBTS,1990,1,09-02-1990 10:49:00 AM,55.2167,7.6,25,0.02209855187674934,4.5285381201883,14
4798,NS-IBTS,1990,1,09-02-1990 01:13:00 PM,55.8833,6.2167,44,0.026147123882948355,0.13648942172088008,14
4799,NS-IBTS,1990,1,09-02-1990 02:41:00 PM,55.9167,5.9333,45,0.0,0.04922154308211312,14
4800,NS-IBTS,1990,1,09-02-1990 02:45:00 PM,57.3,-1.35,103,0.0,0.04840810351595977,14
4801,NS-IBTS,1990,1,09-02-1990 05:25:00 PM,57.6833,-1.2333,94,0.01752165669695801,0.02745806715565058,14
4802,NS-IBTS,1990,1,10-02-1990 12:10:00 AM,60.35,0.2667,142,0.0,0.0,14
4803,NS-IBTS,1990,1,10-02-1990 02:55:00 AM,60.6,0.7333,140,0.0,0.0,14
4804,NS-IBTS,1990,1,10-02-1990 06:23:00 AM,57.8333,-2.5167,85,0.42594200629206297,2.9062784268111708,14
4805,NS-IBTS,1990,1,10-02-1990 07:08:00 AM,54.7833,7.1667,26,0.014818234867371226,0.7691538318982041,14
4806,NS-IBTS,1990,1,10-02-1990 07:41:00 AM,57.8667,2.2167,76,0.0,0.0,14
4807,NS-IBTS,1990,1,10-02-1990 07:45:00 AM,56.55,6.8,45,0.005664444507788566,0.009950098427054238,14
4808,NS-IBTS,1990,1,10-02-1990 08:43:00 AM,54.9167,7.0667,31,0.011328889015577132,1.5814306162161966,14
4809,NS-IBTS,1990,1,10-02-1990 08:48:00 AM,60.3333,2.5,92,0.0,0.0,14
4810,NS-IBTS,1990,1,10-02-1990 09:17:00 AM,57.8833,-3.2833,67,45.26737079006686,238.93488855181587,14
4811,NS-IBTS,1990,1,10-02-1990 10:13:00 AM,58.1667,1.7167,95,0.0,0.0,14
4812,NS-IBTS,1990,1,10-02-1990 10:20:00 AM,56.55,6.6333,46,0.0,0.036776858824162845,14
4813,NS-IBTS,1990,1,10-02-1990 12:04:00 PM,59.8667,2.6333,120,0.0,0.0,14
4814,NS-IBTS,1990,1,10-02-1990 12:11:00 PM,55.2333,7.1333,27,0.005664444507788566,0.4672963552717809,14
4815,NS-IBTS,1990,1,10-02-1990 12:32:00 PM,58.2,-3.1667,68,0.0,1.1628725148873558,14
4816,NS-IBTS,1990,1,10-02-1990 01:51:00 PM,58.55,0.9,147,0.0,0.0,14
4817,NS-IBTS,1990,1,10-02-1990 02:33:00 PM,59.7667,3.1,130,0.0,0.0,14
4818,NS-IBTS,1990,1,10-02-1990 03:04:00 PM,58.3333,-2.6,53,0.0,0.0,14
4819,NS-IBTS,1990,1,10-02-1990 03:32:00 PM,55.0667,6.5667,40,0.022657778031154263,0.34609124402891783,14
4820,NS-IBTS,1990,1,10-02-1990 03:41:00 PM,56.6667,5.6167,57,0.0,0.0,14
4821,NS-IBTS,1990,1,10-02-1990 05:38:00 PM,60.1167,3.1333,138,0.0,0.0,14
4822,NS-IBTS,1990,1,10-02-1990 08:26:00 PM,57.1667,6.25,70,0.0,0.046493714061540486,14
4823,NS-IBTS,1990,1,10-02-1990 08:53:00 PM,60.6,3.0667,165,0.0,0.0,14
4824,NS-IBTS,1990,1,11-02-1990 07:15:00 AM,54.9,6.2,42,0.18714937784928773,1.0559516736203853,14
4825,NS-IBTS,1990,1,11-02-1990 07:50:00 AM,58.1167,10.0,235,0.0,0.0,14
4826,NS-IBTS,1990,1,11-02-1990 07:59:00 AM,57.1833,5.8,53,0.0,0.0,14
4827,NS-IBTS,1990,1,11-02-1990 09:27:00 AM,55.1167,6.15,48,0.23746831062171705,1.5433573539103664,14
4828,NS-IBTS,1990,1,11-02-1990 09:28:00 AM,59.05,-2.0833,68,0.0,0.0,14
4829,NS-IBTS,1990,1,11-02-1990 09:48:00 AM,58.7167,-1.5333,110,0.0,0.0,14
4830,NS-IBTS,1990,1,11-02-1990 12:45:00 PM,57.7333,9.7333,38,0.0,0.0,14
4831,NS-IBTS,1990,1,11-02-1990 01:45:00 PM,58.65,-0.85,128,0.0,0.0,14
4832,NS-IBTS,1990,1,11-02-1990 02:03:00 PM,58.6,1.15,130,0.0,0.0,14
4833,NS-IBTS,1990,1,11-02-1990 02:08:00 PM,55.6667,6.8333,35,0.0,0.0,14
4834,NS-IBTS,1990,1,11-02-1990 02:23:00 PM,59.3833,-1.0667,131,0.0,0.0,14
4835,NS-IBTS,1990,1,11-02-1990 02:55:00 PM,57.7167,10.0667,72,0.0,0.3851624490627749,14
4836,NS-IBTS,1990,1,11-02-1990 04:25:00 PM,58.35,-0.5,128,0.0,0.0,14
4837,NS-IBTS,1990,1,11-02-1990 04:49:00 PM,59.3333,-0.65,134,0.0,0.0,14
4838,NS-IBTS,1990,1,11-02-1990 08:11:00 PM,58.6833,2.55,107,0.0,0.0,14
4839,NS-IBTS,1990,1,12-02-1990 06:25:00 AM,56.45,11.0667,18,0.0,1.7851183068735939,14
4840,NS-IBTS,1990,1,12-02-1990 06:42:00 AM,61.1667,-0.5167,157,0.0,0.0,14
4841,NS-IBTS,1990,1,12-02-1990 12:05:00 PM,56.0667,11.3833,20,0.0,1.0811174286225955,14
4842,NS-IBTS,1990,1,12-02-1990 01:38:00 PM,55.55,7.2,31,0.0,0.48293953361957065,14
4843,NS-IBTS,1990,1,12-02-1990 02:00:00 PM,56.1833,11.55,22,0.0,20.542591406685023,14
4844,NS-IBTS,1990,1,12-02-1990 03:31:00 PM,57.7667,5.0833,106,0.0,0.0,14
4845,NS-IBTS,1990,1,12-02-1990 03:48:00 PM,61.2167,0.6167,163,0.0,0.0,14
4846,NS-IBTS,1990,1,12-02-1990 04:07:00 PM,55.7667,6.7333,37,0.06661648159059075,0.9085006647229098,14
4847,NS-IBTS,1990,1,13-02-1990 04:12:00 AM,58.7,3.6167,195,0.0,0.0,14
4848,NS-IBTS,1990,1,13-02-1990 06:30:00 AM,56.3333,11.9,30,0.0,1.541400506190628,14
